"";"PHENOTYPE";"ID";"SITE";"SECTOR";"DistanceToSea";"DATE";"YEAR";"MONTH";"JDAY";"SEX";"FORK_LENGTH";"WEIGHT";"AGE";"NUM_SCALE";"NUM_GENET";"LUPO";"MARQUES";"NUM_TAG";"DAYN"
"5544";"ADULT";179940;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-07-03T07:00:00Z";2012;7;184;"F";560;1620;"1.1+";"STPE-1211-12009";"STPE-1211-12009";"PO";"COLO-AT-BLE-A023-PO,PITS-AN-NNN-TAG_NNN_000003432390-PO";"NNN_000003432390";185
"5545";"ADULT";161608;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-07-04T06:09:21Z";2012;7;185;"M";635;2340;"1.1+";"STPE-1211-12011";"STPE-1211-12011";"PO";"COLO-AT-BLE-A025-PO,PITS-AN-NNN-TAG_NNN_000003420697-PO";"NNN_000003420697";186
"5546";"ADULT";161607;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-07-04T06:09:21Z";2012;7;185;"F";615;2115;"1.1+";"STPE-1211-12010";"STPE-1211-12010";"PO";"COLO-AT-BLE-A024-PO,PITS-AN-NNN-TAG_NNN_000003432814-PO";"NNN_000003432814";186
"5547";"ADULT";161609;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-07-05T06:09:21Z";2012;7;186;"F";750;4205;"2.2";"STPE-1211-12012";"STPE-1211-12012";"PO";"COLO-AT-BLE-A026-PO,PITS-AN-NNN-TAG_NNN_000003431681-PO";"NNN_000003431681";187
"5548";"ADULT";179801;"NIVELLE";"BARRAGE_OLHA";17850;"2012-07-12T07:00:00Z";2012;7;193;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A016-LU,PITS-AN-NNN-TAG_NNN_000003432690-LU";"NNN_000003432690";194
"5549";"ADULT";180475;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-09-26T07:00:00Z";2012;9;269;"M";578;1750;"1.1+";"STPE-1211-12013";"STPE-1211-12013";"PO";"COLO-AT-BLE-A057-PO,PITS-AN-NNN-TAG_NNN_000003361504-PO";"NNN_000003361504";270
"5550";"ADULT";161616;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-12T06:09:21Z";2012;10;285;"M";700;NA;"1.1+";"STPE-1211-12023";"STPE-1211-12023";"PO";"COLO-AT-BLE-A046-PO,PITS-AN-NNN-TAG_NNN_000003361589-PO";"NNN_000003361589";286
"5551";"ADULT";161614;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-12T06:09:21Z";2012;10;285;"F";610;NA;"1.1+";"STPE-1211-12021";"STPE-1211-12021";"PO";"COLO-AT-BLE-A039-PO,PITS-AN-NNN-TAG_NNN_000003431656-PO";"NNN_000003431656";286
"5552";"ADULT";161615;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-12T06:09:21Z";2012;10;285;"M";610;NA;"1.1+";"STPE-1211-12022";"STPE-1211-12022";"PO";"COLO-AT-BLE-A045-PO,PITS-AN-NNN-TAG_NNN_000003431924-PO";"NNN_000003431924";286
"5553";"ADULT";161613;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-12T06:09:21Z";2012;10;285;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A057-LU,PITS-AN-NNN-TAG_NNN_000003361504-LU";"NNN_000003361504";286
"5554";"ADULT";161623;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";580;1720;"1.1+";"STPE-1211-12020";"STPE-1211-12020";"PO";"COLO-AT-BLE-A038-PO,PITS-AN-NNN-TAG_NNN_000003431555-PO";"NNN_000003431555";286
"5555";"ADULT";161622;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";610;2060;"1.1+";"STPE-1211-12019";"STPE-1211-12019";"PO";"COLO-AT-BLE-A037-PO,PITS-AN-NNN-TAG_NNN_000003431840-PO";"NNN_000003431840";286
"5556";"ADULT";161621;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";662;2500;"1.1+";"STPE-1211-12018";"STPE-1211-12018";"PO";"COLO-AT-BLE-A036-PO,PITS-AN-NNN-TAG_NNN_000003360942-PO";"NNN_000003360942";286
"5557";"ADULT";161620;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";630;2135;"1.1+";"STPE-1211-12017";"STPE-1211-12017";"PO";"COLO-AT-BLE-A035-PO,PITS-AN-NNN-TAG_NNN_000003360860-PO";"NNN_000003360860";286
"5558";"ADULT";161619;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";617;2050;"1.1+";"STPE-1211-12016";"STPE-1211-12016";"PO";"COLO-AT-BLE-A034-PO,PITS-AN-NNN-TAG_NNN_000003361150-PO";"NNN_000003361150";286
"5559";"ADULT";161618;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";610;2045;"1.1+";"STPE-1211-12015";"STPE-1211-12015";"PO";"COLO-AT-BLE-A029-PO,PITS-AN-NNN-TAG_NNN_000003432597-PO";"NNN_000003432597";286
"5560";"ADULT";161617;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-12T06:09:21Z";2012;10;285;"M";580;1850;"1.1+";"STPE-1211-12014";"STPE-1211-12014";"PO";"COLO-AT-BLE-A028-PO,PITS-AN-NNN-TAG_NNN_000003360898-PO";"NNN_000003360898";286
"5561";"ADULT";180417;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-13T07:00:00Z";2012;10;286;"M";660;2350;"1.1+";"STPE-1211-12026";"STPE-1211-12026";"PO";"COLO-AT-BLE-A049-PO,PITS-AN-NNN-TAG_NNN_000003431462-PO";"NNN_000003431462";287
"5562";"ADULT";180385;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-13T07:00:00Z";2012;10;286;"M";660;NA;"1.1+";"STPE-1211-12025";"STPE-1211-12025";"PO";"COLO-AT-BLE-A048-PO,PITS-AN-NNN-TAG_NNN_000003360721-PO";"NNN_000003360721";287
"5563";"ADULT";180363;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-13T07:00:00Z";2012;10;286;"F";655;NA;"1.1+";"STPE-1211-12024";"STPE-1211-12024";"PO";"COLO-AT-BLE-A047-PO,PITS-AN-NNN-TAG_NNN_000003360917-PO";"NNN_000003360917";287
"5564";"ADULT";179955;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-13T07:00:00Z";2012;10;286;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A024-LU,PITS-AN-NNN-TAG_NNN_000003432814-LU";"NNN_000003432814";287
"5565";"ADULT";180666;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";610;NA;"1.1+";"STPE-1211-12035";"STPE-1211-12035";"PO";"COLO-AT-BLE-A079-PO,PITS-AN-NNN-TAG_NNN_000003431643-PO";"NNN_000003431643";290
"5566";"ADULT";180639;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";640;NA;"1.1+";"STPE-1211-12034";"STPE-1211-12034";"PO";"COLO-AT-BLE-A078-PO,PITS-AN-NNN-TAG_NNN_000003360955-PO";"NNN_000003360955";290
"5567";"ADULT";180610;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"F";605;NA;"1.1+";"STPE-1211-12033";"STPE-1211-12033";"PO";"COLO-AT-BLE-A069-PO,PITS-AN-NNN-TAG_NNN_000003431511-PO";"NNN_000003431511";290
"5568";"ADULT";180584;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"F";635;NA;"1.1+";"STPE-1211-12032";"STPE-1211-12032";"PO";"COLO-AT-BLE-A068-PO,PITS-AN-NNN-TAG_NNN_000003360753-PO";"NNN_000003360753";290
"5569";"ADULT";180551;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"F";625;NA;"1.1+";"STPE-1211-12031";"STPE-1211-12031";"PO";"COLO-AT-BLE-A067-PO,PITS-AN-NNN-TAG_NNN_000003361221-PO";"NNN_000003361221";290
"5570";"ADULT";180527;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";620;NA;"1.1+";"STPE-1211-12030";"STPE-1211-12030";"PO";"COLO-AT-BLE-A059-PO,PITS-AN-NNN-TAG_NNN_000003431734-PO";"NNN_000003431734";290
"5571";"ADULT";180503;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"F";610;NA;"2.1";"STPE-1211-12029";"STPE-1211-12029";"PO";"COLO-AT-BLE-A058-PO,PITS-AN-NNN-TAG_NNN_000003421519-PO";"NNN_000003421519";290
"5572";"ADULT";180442;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"F";650;NA;"1.1+";"STPE-1211-12027";"STPE-1211-12027";"PO";"COLO-AT-BLE-A056-PO,PITS-AN-NNN-TAG_NNN_000003432035-PO";"NNN_000003432035";290
"5573";"ADULT";180693;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";595;NA;"1.1+";"STPE-1211-12036";"STPE-1211-12036";"PO";"COLO-AT-BLE-A089-PO,PITS-AN-NNN-TAG_NNN_000003360999-PO";"NNN_000003360999";290
"5574";"ADULT";180045;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";590;NA;"1.1+";"STPE-1211-12028";"STPE-1211-12028";"PO";"COLO-AT-BLE-A027-PO,PITS-AN-NNN-TAG_NNN_000003422606-PO";"NNN_000003422606";290
"5575";"ADULT";180149;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A035-LU,PITS-AN-NNN-TAG_NNN_000003360860-LU";"NNN_000003360860";290
"5576";"ADULT";180403;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-16T07:00:00Z";2012;10;289;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A049-LU,PITS-AN-NNN-TAG_NNN_000003431462-LU";"NNN_000003431462";290
"5577";"ADULT";180757;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-20T07:00:00Z";2012;10;293;"F";615;1980;"1.1+";"STPE-1211-12038";"STPE-1211-12038";"PO";"COLO-AT-BLE-A124-PO,PITS-AN-NNN-TAG_NNN_000003431371-PO";"NNN_000003431371";294
"5578";"ADULT";180729;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-20T07:00:00Z";2012;10;293;"M";625;1990;"1.1+";"STPE-1211-12037";"STPE-1211-12037";"PO";"COLO-AT-BLE-A123-PO,PITS-AN-NNN-TAG_NNN_000003361080-PO";"NNN_000003361080";294
"5579";"ADULT";180803;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"M";645;NA;"1.1+";"STPE-1211-12040";"STPE-1211-12040";"PO";"COLO-AT-BLE-A126-PO,PITS-AN-NNN-TAG_NNN_000003432685-PO";"NNN_000003432685";294
"5580";"ADULT";180784;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"F";600;NA;"2.1";"STPE-1211-12039";"STPE-1211-12039";"PO";"COLO-AT-BLE-A125-PO,PITS-AN-NNN-TAG_NNN_000003361295-PO";"NNN_000003361295";294
"5581";"ADULT";179979;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A025-LU,PITS-AN-NNN-TAG_NNN_000003420697-LU";"NNN_000003420697";294
"5582";"ADULT";180150;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A035-LU,PITS-AN-NNN-TAG_NNN_000003360860-LU";"NNN_000003360860";294
"5583";"ADULT";180292;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A045-LU,PITS-AN-NNN-TAG_NNN_000003431924-LU";"NNN_000003431924";294
"5584";"ADULT";180183;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-20T07:00:00Z";2012;10;293;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A036-LU,PITS-AN-NNN-TAG_NNN_000003360942-LU";"NNN_000003360942";294
"5585";"ADULT";180850;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-23T07:00:00Z";2012;10;296;"M";545;1280;"2.1";"STPE-1211-12042";"STPE-1211-12042";"PO";"COLO-AT-BLE-A128-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003361428-PO";"NNN_000003361428";297
"5586";"ADULT";180829;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-23T07:00:00Z";2012;10;296;"F";750;3985;"1.2";"STPE-1211-12041";"STPE-1211-12041";"PO";"COLO-AT-BLE-A127-PO,PITS-AN-NNN-TAG_NNN_000003360892-PO";"NNN_000003360892";297
"5587";"ADULT";180898;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-23T07:00:00Z";2012;10;296;"M";635;NA;"1.1+";"STPE-1211-12044";"STPE-1211-12044";"PO";"COLO-AT-BLE-A134-PO,PITS-AN-NNN-TAG_NNN_000003432096-PO";"NNN_000003432096";297
"5588";"ADULT";180871;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-23T07:00:00Z";2012;10;296;"M";630;NA;"2.1";"STPE-1211-12043";"STPE-1211-12043";"PO";"COLO-AT-BLE-A129-PO,PITS-AN-NNN-TAG_NNN_000003431919-PO";"NNN_000003431919";297
"5589";"ADULT";180743;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-23T07:00:00Z";2012;10;296;"F";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A124-LU,PITS-AN-NNN-TAG_NNN_000003431371-LU";"NNN_000003431371";297
"5590";"ADULT";161655;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-25T06:09:21Z";2012;10;298;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A028-LU,PITS-AN-NNN-TAG_NNN_000003360898-LU";"NNN_000003360898";299
"5591";"ADULT";161654;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-25T06:09:21Z";2012;10;298;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A016-LU,PITS-AN-NNN-TAG_NNN_000003432690-LU";"NNN_000003432690";299
"5592";"ADULT";161653;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-25T06:09:21Z";2012;10;298;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A015-LU,PITS-AN-NNN-TAG_NNN_000003431534-LU";"NNN_000003431534";299
"5593";"ADULT";180921;"NIVELLE";"BARRAGE_OLHA";17850;"2012-10-26T07:00:00Z";2012;10;299;"F";770;NA;"2.2";"STPE-1211-12045";"STPE-1211-12045";"PO";"COLO-AT-BLE-A135-PO,PITS-AN-NNN-TAG_NNN_000003431906-PO";"NNN_000003431906";300
"5594";"ADULT";180817;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-10-31T08:00:00Z";2012;10;304;"F";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A127-LU,PITS-AN-NNN-TAG_NNN_000003360892-LU";"NNN_000003360892";305
"5595";"ADULT";180952;"NIVELLE";"BARRAGE_UXONDOA";12550;"2012-11-02T08:00:00Z";2012;11;306;"F";954;8228;"1.2";"STPE-1211-12046";"STPE-1211-12046";NA;"COLO-AT-BLE-A136-PO,ABLA-IT-NNN-NNN-LU";NA;307
"5596";"ADULT";180971;"NIVELLE";"BARRAGE_OLHA";17850;"2012-11-08T08:00:00Z";2012;11;312;"M";625;NA;"1.1+";"STPE-1211-12047";"STPE-1211-12047";"PO";"COLO-AT-BLE-A137-PO,PITS-AN-NNN-TAG_NNN_000003360775-PO";"NNN_000003360775";313
"5597";"ADULT";180237;"NIVELLE";"BARRAGE_OLHA";17850;"2012-11-08T08:00:00Z";2012;11;312;"M";NA;NA;"1.1+";NA;NA;"LU";"COLO-AT-BLE-A038-LU,PITS-AN-NNN-TAG_NNN_000003431555-LU";"NNN_000003431555";313
"5598";"ADULT";180999;"NIVELLE";"BARRAGE_OLHA";17850;"2012-11-22T08:00:00Z";2012;11;326;"F";630;NA;"1.1+";"STPE-1211-12048";"STPE-1211-12048";"PO";"COLO-AT-BLE-A138-PO,PITS-AN-NNN-TAG_NNN_000003361377-PO";"NNN_000003361377";327
"5599";"ADULT";181028;"NIVELLE";"BARRAGE_OLHA";17850;"2012-12-04T08:00:00Z";2012;12;338;"F";800;NA;"1.2";"STPE-1211-12049";"STPE-1211-12049";"PO";"COLO-AT-BLE-A139-PO,ABLA-IT-NNN-NNN-LU,PITS-AN-NNN-TAG_NNN_000003361489-PO";"NNN_000003361489";339
"5600";"ADULT";181528;"NIVELLE";"BARRAGE_OLHA";17850;"2012-12-21T08:00:00Z";2012;12;355;"M";NA;NA;"1.2";NA;NA;"LU";"COLO-AT-BLE-A246-LU,PITS-AN-NNN-TAG_NNN_000003431979-LU";"NNN_000003431979";356
"5601";"ADULT";183538;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-03-24T08:00:00Z";2013;3;82;"F";590;1255;"1.1+";"STPE-1304-13001";"STPE-1304-13001";"PO";"PITS-AN-NNN-TAG_NNN_000003431335-PO";"NNN_000003431335";83
"5602";"ADULT";183539;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-04-27T07:00:00Z";2013;4;116;"F";730;4780;"1.2";"STPE-1304-13002";"STPE-1304-13002";"PO";"PITS-AN-NNN-TAG_NNN_000003361004-PO";"NNN_000003361004";117
"5603";"ADULT";183540;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-04-30T07:00:00Z";2013;4;119;"F";742;4220;"1.2";"STPE-1304-13003";"STPE-1304-13003";"PO";"PITS-AN-NNN-TAG_NNN_000003360861-PO";"NNN_000003360861";120
"5604";"ADULT";183541;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-02T07:00:00Z";2013;5;121;"M";815;5925;"2.2";"STPE-1304-13004";"STPE-1304-13004";"PO";"PITS-AN-NNN-TAG_NNN_000003431372-PO";"NNN_000003431372";122
"5605";"ADULT";183542;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-05T07:00:00Z";2013;5;124;"F";675;2635;"1.2";"STPE-1304-13005";"STPE-1304-13005";"PO";"PITS-AN-NNN-TAG_NNN_000003361081-PO";"NNN_000003361081";125
"5606";"ADULT";183543;"NIVELLE";"BARRAGE_OLHA";17850;"2013-05-08T07:00:00Z";2013;5;127;"M";775;NA;"1.2";"STPE-1304-13006";"STPE-1304-13006";"PO";"PITS-AN-NNN-TAG_NNN_000003432448-PO";"NNN_000003432448";128
"5607";"ADULT";183544;"NIVELLE";"BARRAGE_OLHA";17850;"2013-05-09T07:00:00Z";2013;5;128;"F";NA;NA;"1.2";NA;NA;"LU";"PITS-AN-NNN-TAG_NNN_000003361081-LU";"NNN_000003361081";129
"5608";"ADULT";183545;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-10T07:00:00Z";2013;5;129;"F";760;4775;"1.2";"STPE-1304-13007";"STPE-1304-13007";"PO";"PITS-AN-NNN-TAG_NNN_000003361405-PO";"NNN_000003361405";130
"5609";"ADULT";183546;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-13T07:00:00Z";2013;5;132;"F";805;5615;"2.2";"STPE-1304-13008";"STPE-1304-13008";"PO";"PITS-AN-NNN-TAG_NNN_000003361058-PO";"NNN_000003361058";133
"5610";"ADULT";183548;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-15T07:00:00Z";2013;5;134;"M";757;4835;"1.2";"STPE-1304-13010";"STPE-1304-13010";"PO";"PITS-AN-NNN-TAG_NNN_000003431562-PO";"NNN_000003431562";135
"5611";"ADULT";183547;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-15T07:00:00Z";2013;5;134;"M";792;4765;"1.2";"STPE-1304-13009";"STPE-1304-13009";"PO";"PITS-AN-NNN-TAG_NNN_000003432107-PO";"NNN_000003432107";135
"5612";"ADULT";183549;"NIVELLE";"BARRAGE_OLHA";17850;"2013-05-15T07:00:00Z";2013;5;134;"M";765;NA;"1.2";"STPE-1304-13011";"STPE-1304-13011";"PO";"PITS-AN-NNN-TAG_NNN_000003431533-PO";"NNN_000003431533";135
"5613";"ADULT";183550;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-05-23T07:00:00Z";2013;5;142;"M";752;4695;"1.2";"STPE-1304-13012";"STPE-1304-13012";"PO";"PITS-AN-NNN-TAG_NNN_000003431671-PO";"NNN_000003431671";143
"5614";"ADULT";183551;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-06-06T07:00:00Z";2013;6;156;"F";735;4085;"1.2";"STPE-1304-13013";"STPE-1304-13013";"PO";"PITS-AN-NNN-TAG_NNN_000003361599-PO";"NNN_000003361599";157
"5615";"ADULT";183552;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-06-18T07:00:00Z";2013;6;168;"F";750;4960;"1.2";"STPE-1304-13014";"STPE-1304-13014";"PO";"PITS-AN-NNN-TAG_NNN_000003432215-PO";"NNN_000003432215";169
"5616";"ADULT";183553;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-06-27T07:00:00Z";2013;6;177;"F";750;3705;"1.2";"STPE-1304-13015";"STPE-1304-13015";"PO";"PITS-AN-NNN-TAG_NNN_000003361122-PO";"NNN_000003361122";178
"5617";"ADULT";183554;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-06-28T07:00:00Z";2013;6;178;"F";860;6530;"2.2";"STPE-1304-13016";"STPE-1304-13016";"PO";"PITS-AN-NNN-TAG_NNN_000003361439-PO";"NNN_000003361439";179
"5618";"ADULT";183555;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-02T07:00:00Z";2013;7;182;"M";555;1620;"1.1+";"STPE-1304-13017";"STPE-1304-13017";"PO";"PITS-AN-NNN-TAG_NNN_000003419476-PO";"NNN_000003419476";183
"5619";"ADULT";183556;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-03T07:00:00Z";2013;7;183;"F";590;1915;"1.1+";"STPE-1304-13018";"STPE-1304-13018";"PO";"PITS-AN-NNN-TAG_NNN_000003431761-PO";"NNN_000003431761";184
"5620";"ADULT";183557;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-04T07:00:00Z";2013;7;184;"M";610;2380;"1.1+";"STPE-1304-13019";"STPE-1304-13019";"PO";"PITS-AN-NNN-TAG_NNN_000003431789-PO";"NNN_000003431789";185
"5621";"ADULT";183558;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-10T07:00:00Z";2013;7;190;"M";468;1565;"1.1+";"STPE-1304-13020";"STPE-1304-13020";"PO";"PITS-AN-NNN-TAG_NNN_000003421513-PO";"NNN_000003421513";191
"5622";"ADULT";161686;"NIVELLE";"BARRAGE_OLHA";17850;"2013-07-13T06:09:21Z";2013;7;193;"M";NA;NA;"1.2";NA;NA;NA;"COLO-AT-BLE-B012-PO,CRYO-CN-NNN-AG-LU,ABLA-IT-NNN-NNN-LU";NA;194
"5623";"ADULT";183559;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-14T07:00:00Z";2013;7;194;"F";814;5035;"1.2";"STPE-1304-13022";"STPE-1304-13022";"PO";"PITS-AN-NNN-TAG_NNN_000003361483-PO";"NNN_000003361483";195
"5624";"ADULT";161688;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-16T06:09:21Z";2013;7;196;"M";565;2005;"1.1+";"STPE-1304-13023";"STPE-1304-13023";"PO";"PITS-AN-NNN-TAG_NNN_000003361527-PO";"NNN_000003361527";197
"5625";"ADULT";161689;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-07-24T06:09:21Z";2013;7;204;"F";601;2185;"2.1";"STPE-1304-13024";"STPE-1304-13024";"PO";"PITS-AN-NNN-TAG_NNN_000003431718-PO";"NNN_000003431718";205
"5626";"ADULT";183561;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-08-07T07:00:00Z";2013;8;218;"M";555;1500;"1.1+";"STPE-1304-13026";"STPE-1304-13026";"PO";"PITS-AN-NNN-TAG_NNN_000003432666-PO";"NNN_000003432666";219
"5627";"ADULT";183560;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-08-07T07:00:00Z";2013;8;218;"F";585;1755;"1.1+";"STPE-1304-13025";"STPE-1304-13025";"PO";"PITS-AN-NNN-TAG_NNN_000003361000-PO";"NNN_000003361000";219
"5628";"ADULT";183562;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-08-09T07:00:00Z";2013;8;220;"F";595;2365;"1.1+";"STPE-1304-13027";"STPE-1304-13027";"PO";"PITS-AN-NNN-TAG_NNN_000003360810-PO";"NNN_000003360810";221
"5629";"ADULT";183563;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-05T07:00:00Z";2013;9;247;"F";580;1590;"1.1+";"STPE-1304-13028";"STPE-1304-13028";"PO";"PITS-AN-NNN-TAG_NNN_000003361396-PO";"NNN_000003361396";248
"5630";"ADULT";183565;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-17T07:00:00Z";2013;9;259;"F";600;1645;"1.1+";"STPE-1304-13030";"STPE-1304-13030";"PO";"PITS-AN-NNN-TAG_NNN_000003361498-PO";"NNN_000003361498";260
"5631";"ADULT";183564;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-17T07:00:00Z";2013;9;259;"M";605;1615;"1.1+";"STPE-1304-13029";"STPE-1304-13029";"PO";"PITS-AN-NNN-TAG_NNN_000003361059-PO";"NNN_000003361059";260
"5632";"ADULT";183569;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-18T07:00:00Z";2013;9;260;"F";740;3680;"1.2";"STPE-1304-13034";"STPE-1304-13034";"PO";"PITS-AN-NNN-TAG_NNN_000003431658-PO";"NNN_000003431658";261
"5633";"ADULT";183568;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-18T07:00:00Z";2013;9;260;"F";785;4780;"1.2";"STPE-1304-13033";"STPE-1304-13033";"PO";"PITS-AN-NNN-TAG_NNN_000003361073-PO";"NNN_000003361073";261
"5634";"ADULT";183567;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-18T07:00:00Z";2013;9;260;"F";560;1660;"1.1+";"STPE-1304-13032";"STPE-1304-13032";"PO";"PITS-AN-NNN-TAG_NNN_000003432203-PO";"NNN_000003432203";261
"5635";"ADULT";183566;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-18T07:00:00Z";2013;9;260;"F";580;1605;"1.1+";"STPE-1304-13031";"STPE-1304-13031";"PO";"PITS-AN-NNN-TAG_NNN_000003361147-PO";"NNN_000003361147";261
"5636";"ADULT";183570;"NIVELLE";"BARRAGE_UXONDOA";12550;"2013-09-19T07:00:00Z";2013;9;261;"F";720;3195;"1.2";"STPE-1304-13035";"STPE-1304-13035";"PO";"PITS-AN-NNN-TAG_NNN_000003361499-PO";"NNN_000003361499";262
